Experiment	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	R1	R2
SRX5178870	SRR8368681	2018-12-27 16:57:08	2018-12-24 14:02:34	9161827	1832365400	9161827	200	1178		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8368681/SRR8368681.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP174414	PRJNA511673	3.0	511673	SRS4186124	SAMN10642436	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3529930							no					GEO	SRA826875		public	5A24FECB805210F6B21FB59DE569DE0E	3D92A6D56EC980065910240DF6DC53B6		
SRX5178871	SRR8368682	2018-12-27 16:57:09	2018-12-24 14:01:54	8262136	1652427200	8262136	200	1062		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8368682/SRR8368682.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP174414	PRJNA511673	3.0	511673	SRS4186125	SAMN10642435	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3529931							no					GEO	SRA826875		public	CB3EF642286209BCA93E168E951D5893	DBE4ADE99B3161CF98B3EFDF726F616E		
SRX5178872	SRR8368683	2018-12-27 16:57:09	2018-12-24 14:01:31	6865080	1373016000	6865080	200	879		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8368683/SRR8368683.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP174414	PRJNA511673	3.0	511673	SRS4186126	SAMN10642434	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3529932							no					GEO	SRA826875		public	33A18D471F7C60066404E178C9157A9B	2DA77D89E8585541C9CA587D6423AA2F		
SRX5178873	SRR8368684	2018-12-27 16:57:09	2018-12-24 14:01:29	7674963	1534992600	7674963	200	992		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8368684/SRR8368684.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP174414	PRJNA511673	3.0	511673	SRS4186127	SAMN10642433	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3529933							no					GEO	SRA826875		public	04971E77EF2BD2E7A3A749DCB8563CD9	0205736B9B1E833CEBF936576EDC32AA		
SRX5352218	SRR8550302	2019-02-13 18:24:15	2019-02-08 09:33:25	8630138	1303394129	8630138	151	508		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8550302/SRR8550302.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP184670	PRJNA521480	3.0	521480	SRS4343333	SAMN10888921	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3595703							no					GEO	SRA846761		public	B6F06F37DF11E0699A58B1482CFAA67A	DEC60E006AD85ACD95AE2F8088A0C3B7		
SRX5352219	SRR8550303	2019-02-13 18:24:15	2019-02-08 09:33:08	8031406	1212956068	8031406	151	473		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8550303/SRR8550303.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP184670	PRJNA521480	3.0	521480	SRS4343334	SAMN10888920	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3595704							no					GEO	SRA846761		public	AEB865A40431CE658B7CCF7B67EC570B	270958DE60106FF08B10475D98BD2905		
SRX5352220	SRR8550304	2019-02-13 18:24:15	2019-02-08 09:32:56	7036636	1062694847	7036636	151	417		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8550304/SRR8550304.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP184670	PRJNA521480	3.0	521480	SRS4343335	SAMN10888919	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3595705							no					GEO	SRA846761		public	FA36872480C1AD2DF895481BC6D7BA7E	D8566631DB5B3CD793DDB6CC307CEAC6		
SRX5352221	SRR8550305	2019-02-13 18:24:15	2019-02-08 09:36:38	17442521	2645711875	17442521	151	1108		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8550305/SRR8550305.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP184670	PRJNA521480	3.0	521480	SRS4343336	SAMN10888918	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3595706							no					GEO	SRA846761		public	3EEC971AB2AEBA266BBDAE4C77091153	134C6D5546D38471D8F89A168CDB1B2A		
SRX5352222	SRR8550306	2019-02-13 18:24:15	2019-02-08 09:36:50	15023802	2278768844	15023802	151	968		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8550306/SRR8550306.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP184670	PRJNA521480	3.0	521480	SRS4343337	SAMN10888917	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3595707							no					GEO	SRA846761		public	2023010ADF918E23FE5D1A3BE776C6E6	958FFAB176269384499E665C5AC832BE		
SRX5352223	SRR8550307	2019-02-13 18:24:16	2019-02-08 09:34:15	11759808	1783079934	11759808	151	771		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8550307/SRR8550307.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP184670	PRJNA521480	3.0	521480	SRS4343338	SAMN10888916	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3595708							no					GEO	SRA846761		public	351AB18266C32E860A58E113D63722EF	25ED4938CAB4AFF4C71394548BF9D661		
SRX5352224	SRR8550308	2019-02-13 18:24:16	2019-02-08 09:31:19	2102131	319523912	2102131	152	145		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8550308/SRR8550308.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP184670	PRJNA521480	3.0	521480	SRS4343339	SAMN10888915	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3595709							no					GEO	SRA846761		public	4AB3AF226C7A585E1748CD9A736D77B6	B084A6F0E4E01A8A44C2542CD416C442		
SRX5352225	SRR8550309	2019-02-13 18:24:16	2019-02-08 09:31:21	2216501	336908152	2216501	152	152		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8550309/SRR8550309.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP184670	PRJNA521480	3.0	521480	SRS4343340	SAMN10888914	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3595710							no					GEO	SRA846761		public	856CFB1174C8D1ABADE9979907975F06	98126E946637EDC575693F2E2D2FD54A		
SRX5352226	SRR8550310	2019-02-13 18:24:16	2019-02-08 09:31:17	2138655	325075560	2138655	152	147		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8550310/SRR8550310.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP184670	PRJNA521480	3.0	521480	SRS4343341	SAMN10888913	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3595711							no					GEO	SRA846761		public	45988BDAE19FDD88F2F521CD39A6BF5E	6AC3FD76A9E8E86A5821A725B767B9D0		
SRX5352227	SRR8550311	2019-02-13 18:24:16	2019-02-08 09:32:00	4383171	661914079	4383171	151	277		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8550311/SRR8550311.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP184670	PRJNA521480	3.0	521480	SRS4343342	SAMN10888912	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3595712							no					GEO	SRA846761		public	34316DB640313457C41D316A3BE79F79	F71F4912079D79F405560C32F8170758		
SRX5352228	SRR8550312	2019-02-13 18:24:16	2019-02-08 09:31:59	4215905	636643831	4215905	151	267		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8550312/SRR8550312.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP184670	PRJNA521480	3.0	521480	SRS4343343	SAMN10888911	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3595713							no					GEO	SRA846761		public	226E9A211DBAF16AD1940063D2E2DF34	E137AC3D4A368B69E2B81ED8EABC65EC		
SRX5352229	SRR8550313	2019-02-13 18:24:16	2019-02-08 09:32:15	4346643	656377796	4346643	151	276		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8550313/SRR8550313.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP184670	PRJNA521480	3.0	521480	SRS4343344	SAMN10888910	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3595714							no					GEO	SRA846761		public	659CDF82146E2C76D981C077BCA07820	8667C2552C08F20C02A5C4BE008A96EE		
SRX5352230	SRR8550314	2019-02-13 18:24:16	2019-02-08 09:31:43	2971760	448863754	2971760	151	201		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8550314/SRR8550314.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP184670	PRJNA521480	3.0	521480	SRS4343345	SAMN10888909	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3595715							no					GEO	SRA846761		public	EC75FA37E59DD4ECA345F32467C465E0	105E38C6E06230BC47278E0F40D68479		
SRX5352231	SRR8550315	2019-02-13 18:24:16	2019-02-08 09:31:50	3730761	563431274	3730761	151	252		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8550315/SRR8550315.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP184670	PRJNA521480	3.0	521480	SRS4343346	SAMN10888908	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3595716							no					GEO	SRA846761		public	43819885AA79DF02AB6D8C75547A3607	883095720CFB0FB7BD09FD1EFB4F165F		
SRX5352232	SRR8550316	2019-02-13 18:24:16	2019-02-08 09:32:42	5435286	820840456	5435286	151	346		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8550316/SRR8550316.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	NextSeq 550	SRP184670	PRJNA521480	3.0	521480	SRS4343347	SAMN10888907	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3595717							no					GEO	SRA846761		public	76E6DADDE82EFB0D20F73B8E4186EC5F	FAB7AE323BD3A5225ACAB9A18137CF7C		
SRX5388954	SRR8588636	2019-02-20 16:35:09	2019-02-18 21:03:39	38731452	2929945913	0	75	1227		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8588636/SRR8588636.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	NextSeq 500	SRP186198	PRJNA523038		523038	SRS4377310	SAMN10962884	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3611789							no					GEO	SRA850156		public	0D140CC44B413902A5562097DC8C8D56	584FCE87423A7C6887AD73ED3CFF47C4		
SRX5388955	SRR8588637	2019-02-20 16:35:09	2019-02-18 21:06:11	37171200	2811746007	0	75	1178		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8588637/SRR8588637.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	NextSeq 500	SRP186198	PRJNA523038		523038	SRS4377311	SAMN10962883	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3611790							no					GEO	SRA850156		public	A68ACBDF417A6DD436DA073CF02235A6	04C62C7F00F0356BA180A4FA59280DFD		
SRX5388956	SRR8588638	2019-02-20 16:35:09	2019-02-18 21:05:43	33436454	2529368025	0	75	1076		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8588638/SRR8588638.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	NextSeq 500	SRP186198	PRJNA523038		523038	SRS4377312	SAMN10962882	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3611791							no					GEO	SRA850156		public	A5271AE68C095FC3CD432F997F605CF1	8B616D462A4692DAE783180B67255E34		
SRX5388957	SRR8588639	2019-02-20 16:35:09	2019-02-18 21:06:31	37296498	2821275623	0	75	1185		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8588639/SRR8588639.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	NextSeq 500	SRP186198	PRJNA523038		523038	SRS4377313	SAMN10962881	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3611792							no					GEO	SRA850156		public	288FED4672177AC2C69C187EFD9EDDBC	075897AD2218DFF0D085EE2E81B11441		
SRX5388958	SRR8588640	2019-02-20 16:35:09	2019-02-18 21:05:42	36350915	2750247219	0	75	1152		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8588640/SRR8588640.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	NextSeq 500	SRP186198	PRJNA523038		523038	SRS4377314	SAMN10962880	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3611793							no					GEO	SRA850156		public	D3D4491C2991FCABA7D9724E171BC481	6007C23AD9E560F7142ECA3CCE3A2B6F		
SRX5388959	SRR8588641	2019-02-20 16:35:09	2019-02-18 21:06:35	39222503	2967168090	0	75	1246		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8588641/SRR8588641.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	NextSeq 500	SRP186198	PRJNA523038		523038	SRS4377315	SAMN10962879	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3611794							no					GEO	SRA850156		public	FAAD6C5EBAC78D7246F599B9C4CC5287	84466AAB525BA06BE7CCD402523A3E67		
SRX5388960	SRR8588642	2019-02-20 16:35:09	2019-02-18 21:06:25	37946057	2870541604	0	75	1202		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8588642/SRR8588642.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	NextSeq 500	SRP186198	PRJNA523038		523038	SRS4377316	SAMN10962878	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3611795							no					GEO	SRA850156		public	A04259070C9D8CDA05B1D946E1D00888	9D5D73D8B2DCA7310F9AB9D27B48F535		
SRX5388961	SRR8588643	2019-02-20 16:35:09	2019-02-18 21:06:23	35863927	2712951799	0	75	1139		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8588643/SRR8588643.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	NextSeq 500	SRP186198	PRJNA523038		523038	SRS4377317	SAMN10962877	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3611796							no					GEO	SRA850156		public	3841DA30EE15410B2E957703BA60FFE0	278A5F6CB3EB945CACC2371306787D3A		
SRX5388962	SRR8588644	2019-02-20 16:35:09	2019-02-18 21:08:02	42846463	3241733395	0	75	1356		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8588644/SRR8588644.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	NextSeq 500	SRP186198	PRJNA523038		523038	SRS4377318	SAMN10962876	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3611797							no					GEO	SRA850156		public	3BD436F7C846BD9AD09DFECCD80FD4B0	BF4F01E6A2A678F916F1AE91C42625CA		
SRX5388963	SRR8588645	2019-02-20 16:35:09	2019-02-18 21:05:36	37666518	2849697339	0	75	1191		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8588645/SRR8588645.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	NextSeq 500	SRP186198	PRJNA523038		523038	SRS4377319	SAMN10962875	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3611798							no					GEO	SRA850156		public	D724B0D75D325D50116F301E8A50AB92	CF4D094E321BF96B6D2C55D8F50C9E81		
SRX5388964	SRR8588646	2019-02-20 16:35:09	2019-02-18 21:05:31	38761932	2932406103	0	75	1240		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8588646/SRR8588646.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	NextSeq 500	SRP186198	PRJNA523038		523038	SRS4377320	SAMN10962874	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3611799							no					GEO	SRA850156		public	1601F09EE379C8470CA0D3AFD6A228F7	121A0E732BE357250C872A4E802E07E5		
SRX5388965	SRR8588647	2019-02-20 16:35:09	2019-02-18 21:09:00	44903188	3397046111	0	75	1414		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8588647/SRR8588647.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0.0	ILLUMINA	NextSeq 500	SRP186198	PRJNA523038		523038	SRS4377321	SAMN10962873	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3611800							no					GEO	SRA850156		public	8309656480420CED67A039117FCB880F	7FE4AD6478A9771FDDBB9AF3B11CB5E7		
SRX5493108	SRR8697251	2019-11-12 06:41:17	2019-03-07 13:48:06	20334934	4107656668	20334934	202	1613		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR8697251/SRR8697251.1	H37Rv_Sauton	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina NovaSeq 6000	SRP187874	PRJNA526039		526039	SRS4462973	SAMN11082854	simple	83332	Mycobacterium tuberculosis H37Rv	H37Rv							no					UNIVERSIDAD DE ANTIOQUIA	SRA857048		public	7682D61D87A06F903CDD0FFD74919064	7E75227ABE75EDB17949506A22358542		
SRX5493107	SRR8697252	2019-11-12 06:41:17	2019-03-07 13:48:52	21679956	4379351112	21679956	202	1713		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR8697252/SRR8697252.1	H37Rv_7H9	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina NovaSeq 6000	SRP187874	PRJNA526039		526039	SRS4462973	SAMN11082854	simple	83332	Mycobacterium tuberculosis H37Rv	H37Rv							no					UNIVERSIDAD DE ANTIOQUIA	SRA857048		public	0224AF14504AED25F011248B23B3A510	34DB54E056A40E7F56EA800F8812DE6A		
SRX5509425	SRR8715533	2019-03-15 04:28:08	2019-03-13 01:51:22	16467952	3293590400	16467952	200	1355		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8715533/SRR8715533.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP188235	PRJNA526720		526720	SRS4477311	SAMN11107241	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3666820							no					GEO	SRA859261		public	2107279006E00F285E35C4183565DD00	9131EFF5DFFA9DFDA1DF8692472CD3C9		
SRX5509426	SRR8715534	2019-03-15 04:28:08	2019-03-13 01:55:36	25774732	5154946400	25774732	200	1695		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR8715534/SRR8715534.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP188235	PRJNA526720		526720	SRS4477312	SAMN11107240	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3666821							no					GEO	SRA859261		public	886E93AC1FBEAF327932F56719A40330	AFC8ED28B04C059AA5B3081EAADC8F59		
SRX5509427	SRR8715535	2019-03-15 04:28:08	2019-03-13 01:55:34	26063802	5212760400	26063802	200	1717		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8715535/SRR8715535.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP188235	PRJNA526720		526720	SRS4477313	SAMN11107239	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3666822							no					GEO	SRA859261		public	3678C13229E3B278BCFE23357452DDDB	567F9FF77FB8DE267A117B546600EDBF		
SRX5509428	SRR8715536	2019-03-15 04:28:08	2019-03-13 01:55:05	23501530	4700306000	23501530	200	1562		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR8715536/SRR8715536.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 2000	SRP188235	PRJNA526720		526720	SRS4477314	SAMN11107238	simple	83332	Mycobacterium tuberculosis H37Rv	GSM3666823							no					GEO	SRA859261		public	DC8601B4CD6CDD4F35EC30FAB49A3C89	25605C817B1F6A24A3D523919B13DEC4		
SRX5605060	SRR8816588	2019-03-30 08:19:12	2019-03-30 08:12:51	10007020	2001404000	10007020	200	651		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR8816588/SRR8816588.1	day4_2_run1	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP189921	PRJNA529781		529781	SRS4556942	SAMN11284161	simple	83332	Mycobacterium tuberculosis H37Rv	day4_2_run1							no					SHEMYAKIN-OVCHINNIKOV INSTITUTE OF BIOORGANIC CHEMISTRY	SRA867851		public	C9D2DBE97BA36A1459BB66F1B9D70843	030DF945F577617128AC9EEB07080FD0		
SRX5605059	SRR8816589	2019-03-30 08:19:12	2019-03-30 08:12:10	7722386	1544477200	7722386	200	515		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR8816589/SRR8816589.1	day4_3_run1	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP189921	PRJNA529781		529781	SRS4556941	SAMN11284162	simple	83332	Mycobacterium tuberculosis H37Rv	day4_3_run1							no					SHEMYAKIN-OVCHINNIKOV INSTITUTE OF BIOORGANIC CHEMISTRY	SRA867851		public	9F8A71437C495CF28C4B64FFB5545B1E	131619510ABEE6C5315C99F57343780C		
SRX5605058	SRR8816590	2019-03-30 08:19:12	2019-03-30 08:10:45	3515705	759851051	3515705	216	325		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR8816590/SRR8816590.1	dorm1_run2	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 2500	SRP189921	PRJNA529781		529781	SRS4556940	SAMN11284163	simple	83332	Mycobacterium tuberculosis H37Rv	dorm1_run2							no					SHEMYAKIN-OVCHINNIKOV INSTITUTE OF BIOORGANIC CHEMISTRY	SRA867851		public	42FDDC6C4C7E4F0120334DE8E2E872B6	8B2F184803CDFDB16AD63380A7B40FB9		
SRX5605057	SRR8816591	2019-03-30 08:19:12	2019-03-30 08:11:01	3407961	736609949	3407961	216	354		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR8816591/SRR8816591.1	dorm2_run2	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 2500	SRP189921	PRJNA529781		529781	SRS4556939	SAMN11284164	simple	83332	Mycobacterium tuberculosis H37Rv	dorm2_run2							no					SHEMYAKIN-OVCHINNIKOV INSTITUTE OF BIOORGANIC CHEMISTRY	SRA867851		public	8EA50B1089786A8FC1A138AF8906F988	9B80482AD97317A56E7E80A9F114D529		
SRX5605056	SRR8816592	2019-03-30 08:20:12	2019-03-30 08:16:00	16358411	3271682200	16358411	200	1426		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR8816592/SRR8816592.1	dorm1_run1	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP189921	PRJNA529781		529781	SRS4556938	SAMN11284151	simple	83332	Mycobacterium tuberculosis H37Rv	dorm1_run1							no					SHEMYAKIN-OVCHINNIKOV INSTITUTE OF BIOORGANIC CHEMISTRY	SRA867851		public	8DF59DD1682251CB394562AD2C1902BE	75F552EC96884E1F255F4B0F2ABD4D54		
SRX5605055	SRR8816593	2019-03-30 08:19:12	2019-03-30 08:12:04	6454374	1290874800	6454374	200	431		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR8816593/SRR8816593.1	dorm2_run1	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP189921	PRJNA529781		529781	SRS4556937	SAMN11284152	simple	83332	Mycobacterium tuberculosis H37Rv	dorm2_run1							no					SHEMYAKIN-OVCHINNIKOV INSTITUTE OF BIOORGANIC CHEMISTRY	SRA867851		public	F42D8818246E35303235F631B9F6B136	69E43D8D5E72E53CE9C0694AC1AF87D6		
SRX5605054	SRR8816594	2019-03-30 08:19:12	2019-03-30 08:11:25	4829616	1043851198	4829616	216	460		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR8816594/SRR8816594.1	day7_2_run2	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 2500	SRP189921	PRJNA529781		529781	SRS4556936	SAMN11284167	simple	83332	Mycobacterium tuberculosis H37Rv	day7_2_run2							no					SHEMYAKIN-OVCHINNIKOV INSTITUTE OF BIOORGANIC CHEMISTRY	SRA867851		public	1B54C67CDBD80E46BE8931BA57972DA4	35185769EDE1F38214D6E16EE28BF05C		
